player_name,hand_id,starting_bankroll,net_earning,player_cards,play_cards_value,community_cards
mamabear,1004154055,567,80,ThTs,TT,7hKcTcTd3d
mamabear,1004154083,647,20,KcQc,KQ,4s5s7d7sAd
mamabear,1004154109,667,160,KsKc,KK,2c2hKdJh9d
mamabear,1004154202,787,15,3d8d,38,Ks7h6h2d3c
mamabear,1004154284,887,-70,Jc2s,J2,2h4c4d9sTd
mamabear,1004154423,817,-50,QsKc,QK,5cAs6c9c8s
mamabear,1004154521,677,-10,9c2h,92,7hAs6h6c4h
mamabear,1004154665,652,-80,9d7h,97,7dKdKs4sAd
mamabear,1004154714,587,-110,4cJc,4J,QsQc4dQdTc
mamabear,1004154747,477,-60,Td3h,T3,KsTh5h9c6s
mamabear,1004154820,377,-20,5sJs,5J,7d2h3c7h6d
mamabear,1004154867,397,-70,Jh5c,J5,8sJs8cQd6c
mamabear,1004154973,237,70,3s8s,38,4sAd8cQc5c
mamabear,1004155032,287,-40,8dAs,8A,5h5cKdTd6d
mamabear,1004155324,67,137,2c3s,23,Ad5s6h4h2h
mamabear,1004155476,244,-60,Kc9d,K9,Ad6d3dAh2c
mamabear,1004155549,174,-50,4sJc,4J,8dQd9h2s7h
mamabear,1004155617,94,-10,Kh8c,K8,7hAc2sJcQc
mamabear,1004155780,64,-64,KdKh,KK,7s3c2cAs7d
mamabear,1004202187,985,10,9cJd,9J,Ks6d9s4h2s
mamabear,1004202238,980,85,KhQd,KQ,Jd6hKc3s5d
mamabear,1004202264,1065,40,KdJd,KJ,9dQs5s4d7h
mamabear,1004202284,1105,0,8hTd,8T,9dAdKhJdQc
mamabear,1004202382,1035,-80,Jd3h,J3,Jh7dTs5d9s
mamabear,1004202516,925,100,8dKd,8K,Ks5d4hAd2d
mamabear,1004202623,1025,40,4c4s,44,8h3s2s2h9d
mamabear,1004203471,1020,95,6c8d,68,Td8c8s7s4c
mamabear,1004203502,1115,80,3dAd,3A,8c2hAs3s2c
mamabear,1004203615,1115,-40,KsKd,KK,5c3h4sJc8h
mamabear,1004203702,1040,20,Qs7d,Q7,KdJd5dTh2d
mamabear,1004203738,1070,-80,5hAh,5A,9s6hAc4hTd
mamabear,1004203772,990,80,5c5d,55,5s6hJdKh8s
mamabear,1004203819,1060,-30,8c5c,85,ThTdQh9hQs
mamabear,1004203934,980,-80,8c9h,89,9d8hTs6dKc
mamabear,1004204129,840,-10,Qh9d,Q9,6cKs3hAh5s
mamabear,1004204326,825,25,9s8h,98,6h4cJd9cTh
mamabear,1004204358,850,3,Qh5h,Q5,9d9h6d9s2d
mamabear,1004204539,843,85,6dAc,6A,5d3hTc2hAs
mamabear,1004204575,928,-40,9h8h,98,Ac7h6h8d6d
mamabear,1004204696,903,110,8h7h,87,7d8cThKh8s
mamabear,1004204771,973,75,7dKc,7K,4d4c7cQh5h
mamabear,1004204913,1058,-40,Tc9s,T9,2hQc8cAd6h
mamabear,1004205106,968,5,QdTh,QT,Js8s7sTsQs
mamabear,1004205177,953,35,6d5s,65,Js6h9d3h2d
mamabear,1004205256,883,15,5s8s,58,TdTh3d9dQs
mamabear,1004205268,898,55,AsKs,AK,4sQh8d5s4c
mamabear,1004205285,953,0,5c6d,56,9s8hJdKdTd
mamabear,1004205320,933,3,Jc2h,J2,9h3d5h3sAh
mamabear,1004205382,896,0,Qs2s,Q2,5dKhAdAcJc
mamabear,1004205417,896,70,JcJs,JJ,3s4s4h8sQh
mamabear,1004205463,926,-70,2c2s,22,Ks5s4h8d8c
mamabear,1004205487,861,20,ThAs,TA,6s8c8h8s4s
mamabear,1004205522,921,-50,2sTs,2T,4sQc8cJd6d
mamabear,1004205567,861,5,7hAc,7A,Ah3hKcJc8d
mamabear,1004205583,866,30,9cJc,9J,Qh8cKsAh3s
mamabear,1004205605,896,-10,4dJc,4J,6c3dAs9sTc
mamabear,1004205626,886,20,JdQh,JQ,5s5h3s5cKh
mamabear,1004205656,881,-70,Qc5h,Q5,6dQsAhKcTd
mamabear,1004205700,801,80,As6s,A6,8s9c6d4cQc
mamabear,1004205719,881,-50,Ks9c,K9,Th6c7c2c9h
mamabear,1004205848,861,-70,7cTs,7T,2c7h6c3c5c
mamabear,1004205913,781,30,6hAc,6A,8d2h9sThJc
mamabear,1004205939,811,-70,Kc3s,K3,Ks9hTd8h2c
mamabear,1004205987,741,-50,3d2d,32,4s5cTcQhQs
mamabear,1004206025,691,-50,TsAh,TA,9c4d8d7d6d
mamabear,1004206081,631,10,Qc7s,Q7,3dJh7d4c6h
mamabear,1004206101,641,110,8d9h,89,Tc7cJd8sQs
mamabear,1004206200,691,50,3sAd,3A,QdQc4d6dKs
mamabear,1004206242,711,70,6h6d,66,5s4sQdQs4d
mamabear,1004206258,781,60,7cAc,7A,TcJc3hAh2d
mamabear,1004206277,841,60,6dAd,6A,Ah3d5s2dTh
mamabear,1004206304,901,50,8cJc,8J,3c9d7h5hTh
mamabear,1004206317,951,-40,4d6c,46,3h3s6s5s4c
mamabear,1004206358,896,-30,Jh6c,J6,3c4d5s8hAc
mamabear,1004206397,846,10,Jh4h,J4,8s3d4d8h5h
mamabear,1004206423,846,-30,2dAh,2A,6c5c7c3c6h
mamabear,1004206446,816,0,Qc9s,Q9,6sKh8c6cQd
mamabear,1004206472,826,-10,JhQd,JQ,9c5c2s7c3s
mamabear,1004206494,831,-70,Jd8s,J8,4h4c9d8c6s
mamabear,1004206512,761,60,ThTd,TT,As8cQc7s3h
mamabear,1004206535,821,60,Jc9d,J9,Kc6cAc8sQc
mamabear,1004206545,881,70,5s7s,57,9h6h8c2c4d
mamabear,1004206566,951,50,JsTs,JT,9h3s9cJc4d
mamabear,1004206584,1006,0,5dQs,5Q,3hKd6sKs8c
mamabear,1004206640,1056,-10,3c3d,33,8sAc2sJs6h
mamabear,1004206684,1011,-10,3sAc,3A,KhTdJd3dJc
mamabear,1004206703,1006,40,3dQh,3Q,4h5h9hTcAc
mamabear,1004206719,1046,-10,9d3d,93,6sQhAcQs4c
mamabear,1004317572,1001,80,Ah6h,A6,7sAc4c2d2s
mamabear,1004317677,1071,330,KsQc,KQ,JhKdTh9cKc
mamabear,1004317893,1466,25,As5h,A5,Td8h8dAd7c
mamabear,1004318018,1441,-10,Qs4c,Q4,5d2s6d2hAc
mamabear,1004318234,1541,-10,8hJs,8J,9sKh6c8c5d
mamabear,1004318265,1531,-40,4dJd,4J,3c6dTd9cTc
mamabear,1004318317,1491,-10,4hAh,4A,JdTs3s9d8h
mamabear,1004318362,1481,-110,8sJc,8J,TcJd8dAsTd
mamabear,1004318468,1341,-40,6c7c,67,Kd4cKh8cKs
mamabear,1004318509,1301,110,3h8h,38,Ah4d7c5h2h
mamabear,1004318668,1371,100,Qh5s,Q5,4s8dQc4c2d
mamabear,1004318701,1471,-50,7d8d,78,3c3h7h6h8s
mamabear,1004318844,1341,-20,5sTd,5T,6cAd7dJhQs
mamabear,1004318995,1281,-60,AdQc,AQ,3cTd3sKhKs
mamabear,1004319135,1206,-80,3hKh,3K,3d4h7h4dTd
mamabear,1004319201,1126,-20,Ad6c,A6,Jd3h4cTd9s
mamabear,1004319238,1106,90,3d6c,36,JhJd3hQc2c
mamabear,1004319316,1196,-60,8d7s,87,Jd7d7h6d4h
mamabear,1004320081,986,-110,AdAs,AA,Ac6c7cQc9d
mamabear,1004320319,876,-60,5hKs,5K,As2s3cJs2d
mamabear,1004320566,736,20,Kh2c,K2,TsJh6d2s3h
mamabear,1004320721,696,-90,2s2d,22,4d5dTc3c2h
mamabear,1004394897,806,-110,TdKd,TK,3cKcJh3h7d
mamabear,1004395199,881,110,JhQc,JQ,2sAhAdJd8d
mamabear,1004395252,991,-70,AcAh,AA,7cTh7hJcTs
mamabear,1004395492,821,120,AhJh,AJ,QsAdAs4d5d
mamabear,1004395553,941,300,6c6h,66,6dJc7dTc4d
mamabear,1004395622,1241,-120,JcJh,JJ,6h4s7cQs7h
mamabear,1004395713,1121,-120,3sKh,3K,JdAhJhAs7c
mamabear,1004398291,951,-30,Qd5h,Q5,2d5cJcKc9h
mamabear,1004398612,1181,-110,7h7s,77,2c6h6cKd6s
mamabear,1004398696,1071,65,8dJd,8J,Qh9s4c7s8c
mamabear,1004400320,1141,-80,2s2c,22,8s3s6s4d5s
mamabear,1004400489,1051,-80,5d4s,54,5cJh4c2c9s
mamabear,1004400970,731,-150,Qd6d,Q6,Qh9d2d9cAh
mamabear,1004401083,561,-70,7h8h,78,2c5h9d8s9h
mamabear,1004401132,491,395,9hQs,9Q,9c6s4cQdKs
mamabear,1004401524,696,80,7sAd,7A,5h7c9dTd3c
mamabear,1004402011,596,335,6d9d,69,7cTdKdQdJh
mamabear,1004402290,731,-160,Ad3c,A3,TdKdJcJhKh
mamabear,1004493779,531,80,Js9s,J9,TsJc2s2dQc
mamabear,1004493945,551,-70,8d6d,86,5c5s7cAhTd
mamabear,1004494342,311,100,Ad7h,A7,Qh2cAcAs8d
mamabear,1004494526,311,-50,QdQs,QQ,8hAs5h5s8c
mamabear,1004495096,21,47,3dAc,3A,Ad2s4cQh8s
mamabear,1004495181,63,-63,3sAh,3A,5d4d9s6cJs
mamabear,1004495330,970,75,AhAs,AA,7d9h7h3dKs
mamabear,1004495418,935,-70,KcAh,KA,5c8sTc8c4s
mamabear,1004495473,935,185,AdQs,AQ,Qh3dJd7c3c
mamabear,1004495620,1160,-110,TcAs,TA,6cTsJhKsAh
mamabear,1004495800,950,-10,Qh9c,Q9,8h3s2sJcAh
mamabear,1004495987,1040,90,7d2h,72,7s3c2s4dQh
mamabear,1004496164,1125,155,KdAd,KA,5sKh8hKs2s
mamabear,1004496488,1060,-70,2sQs,2Q,KsKc2d8d5s
mamabear,1004496651,1000,-80,Ac2c,A2,9s5d5h4s4c
mamabear,1004496718,920,-90,9sQs,9Q,Ks9hJh6sTh
mamabear,1004496837,830,-160,3c2s,32,As4h2dAh9s
mamabear,1004497028,550,-10,8sKh,8K,3d9c3hJd3s
C-One,1003100010,1000,190,Th4h,T4,3hKdJh5hQd
C-One,1003100052,1190,-20,8c2c,82,As4hKh6dJs
C-One,1003100555,1125,-30,3c4c,34,7sAh6h8cKc
C-One,1003100582,1095,150,4cKc,4K,7h5h9d9h5d
C-One,1003100732,1270,-10,6dJd,6J,Qc8sQsAs5h
C-One,1003100752,1260,-70,5cAc,5A,KsTd4dQs9d
C-One,1003100784,1190,-60,6sAd,6A,4cTc7s7c9d
C-One,1003100864,1125,-80,8h2h,82,4d4h2sAh3s
C-One,1003101095,1140,80,ThJs,TJ,JdQs7c6cJh
C-One,1004327540,1200,50,5d3d,53,9d7s3c6cTd
C-One,1004327576,1255,70,AhQh,AQ,7hJh5h4cAs
C-One,1004327607,1330,-100,Qc4s,Q4,Qs9h2h7cKc
C-One,1004327713,1240,-100,KsJs,KJ,6h2h7h5cTc
C-One,1004327798,1135,50,KhJd,KJ,3cQcQh7sAs
C-One,1004327837,1180,70,Ks6d,K6,4s7h2h3s5d
C-One,1004327921,1360,80,Kc2d,K2,4c9sKh6d8c
C-One,1004327946,1440,-110,4cQc,4Q,3cKc4sJd2d
Zanshin,1003721633,1838,-140,TdQd,TQ,2sTc4c5h8c
Zanshin,1003722128,1558,-70,5h5s,55,Qd2s4hJc8c
Zanshin,1003722308,1278,-75,JsAh,JA,8dQsKh6s7d
Zanshin,1003722358,1203,75,QsQc,QQ,6c3d8h6dJs
Zanshin,1003722381,1278,360,2d2c,22,9dJc2hKs6d
Zanshin,1003722411,1638,-80,9cKd,9K,6sTc6hTh3s
Zanshin,1003722439,1558,-10,3hQs,3Q,JcJsKs2c2s
Zanshin,1003722486,1573,-20,2hTd,2T,As5h2dJc8h
Zanshin,1003722498,1553,-90,TcKs,TK,6h4s5dThJc
lexstraus,1001994067,5533,80,5sAc,5A,4c2c9dAsJs
lexstraus,1001994090,5613,210,9hJc,9J,4d3c8hQhTh
lexstraus,1002091830,1000,-60,4cQh,4Q,QdKd2h5dTs
lexstraus,1002091852,940,70,KcAd,KA,JsKs6cJd2s
lexstraus,1002091963,1010,100,6dJh,6J,JsKh5hTdJc
lexstraus,1002092330,955,15,Qs4s,Q4,6s7c5c8h8s
lexstraus,1002249926,960,65,JcQh,JQ,4sJd5cKd8s
lexstraus,1002343440,1015,130,JhJc,JJ,4h9d9s6c2h
lexstraus,1002344353,1110,5,3c8c,38,7sQh9sKs7h
lexstraus,1002344579,1105,35,2h4h,24,4cKh9hKd6c
lexstraus,1002344760,1125,-20,3h7h,37,9c3d9dJs8d
lexstraus,1002344984,1080,-30,QsTh,QT,Js9hJc6c3c
lexstraus,1002345105,980,-90,8d9c,89,Ks5h9h3d6s
lexstraus,1002345213,890,75,Js9s,J9,5sJc2c8cJh
lexstraus,1002345795,990,-40,KsJd,KJ,Qs9h8c2s5s
lexstraus,1002345824,950,105,AhJs,AJ,Jc2cQh4cQs
lexstraus,1002345864,1055,-88,4sKs,4K,QsKd9h4d5s
lexstraus,1002345983,947,110,QhJs,QJ,TdKc3h8s9s
lexstraus,1002346281,1057,-60,As3s,A3,5h2h3hJdAh
lexstraus,1002346370,1067,95,AcKd,AK,Kh6c7c5s6s
lexstraus,1002691620,1122,90,Ah5d,A5,Qc2s4d7cAd
lexstraus,1002691734,1167,-50,Qh4s,Q4,Ah5d6c4c2h
lexstraus,1002691771,1117,70,5s4h,54,Qd2d4cKs4d
lexstraus,1002691869,1177,80,7s8d,78,7d7h2h2c6d
lexstraus,1002691907,1257,-60,Kc6c,K6,6d9c8cTd4d
lexstraus,1002691949,1197,80,Th5s,T5,9h3sJhQsKh
lexstraus,1002691992,1277,40,6d8h,68,9d6hTsJsQh
lexstraus,1002692104,1247,10,Qh6s,Q6,6h2sAc9dAh
lexstraus,1002692130,1257,40,Th6d,T6,2cJs8sTdKh
lexstraus,1002692235,1217,140,AdAs,AA,ThAh2h7h9s
lexstraus,1002692385,1362,180,AsAh,AA,TsTd7dAc9s
lexstraus,1002692531,1532,-80,4cTh,4T,TsJh9d8d8s
lexstraus,1002692704,1432,125,ThKh,TK,4h6dJh6hTc
lexstraus,1002758877,1542,10,4d6s,46,3h3cQdKd4c
lexstraus,1002758965,1532,-70,TdTc,TT,2d5c6d8c2h
lexstraus,1002759033,1412,15,4d4c,44,3d6hTh8d5c
lexstraus,1002759071,1427,35,KdTd,KT,2d4s2h3h2s
lexstraus,1002759167,1432,-60,As9s,A9,7dTsJh7h5d
lexstraus,1002759184,1372,-70,JsQc,JQ,7sJd9s5h8h
lexstraus,1002759227,1302,35,7sTh,7T,JsKhQc7h8c
lexstraus,1002759331,1327,90,Ks8c,K8,KhAc5h8s2d
lexstraus,1002759486,1387,-20,JhQs,JQ,6h5hAhKc7c
lexstraus,1002759641,1332,55,AhKd,AK,JcQh4s2sKh
lexstraus,1002759709,1362,-10,4d8h,48,AdAsThTs3d
lexstraus,1002759721,1352,-60,KhKd,KK,Jd7d8h5c2d
lexstraus,1002759749,1292,-70,9s6h,96,AcQhTc6dJc
lexstraus,1002759866,1252,80,QsAs,QA,Tc6s6d5sKs
lexstraus,1002759945,1302,-90,Qd4d,Q4,3d7c9sQc4c
lexstraus,1002759986,1212,110,QcKs,QK,Qs3s9d6hJd
lexstraus,1002760072,1307,-30,2c8s,28,5cAd6d9d8c
lexstraus,1002760226,1197,0,6sTs,6T,6h4h7d8d5d
lexstraus,1002760333,1237,-60,AsTh,AT,KcKsTs6h3d
lexstraus,1002760381,1177,70,7s7h,77,Jd6d8sAd7d
lexstraus,1002760464,1237,-110,AhKs,AK,KdThQd6h6s
lexstraus,1002852228,1127,150,8sJd,8J,9sAs3cTs4s
lexstraus,1002852443,1177,-100,ThKh,TK,QhJhAc2h4s
lexstraus,1002852641,1057,-60,AhTd,AT,8c3cAd6c6s
lexstraus,1002852786,957,13,QsJs,QJ,6sJhQd3hTc
lexstraus,1002852836,970,-60,KdAc,KA,3c7cQhJsKh
lexstraus,1002852876,910,2,7h6d,76,8dTd8hAdAc
lexstraus,1002852940,912,-70,7c4s,74,4c8hKh6cTs
lexstraus,1002852993,842,-60,5d9h,59,6s9c2dQh3s
lexstraus,1002853079,782,165,7d9s,79,6h8h2dAc7s
lexstraus,1002853556,707,170,9c9s,99,7cJs2dAc4c
lexstraus,1002853639,877,240,7s8s,78,Qs9s3sAh5h
lexstraus,1002853746,1117,175,Kc2c,K2,3cKh5hTd5s
lexstraus,1002853909,1292,65,KcTd,KT,Jd4cQdQhTs
lexstraus,1002863753,1287,-70,4s9h,49,8cKh5c9sQh
lexstraus,1002864071,1127,-40,Th9d,T9,Kc8cAdQs4h
lexstraus,1002875378,1162,130,3s7s,37,Ad9h3cJsQd
lexstraus,1002875444,1512,240,AcAh,AA,9hTh8d8c9d
lexstraus,1002875488,1752,240,8h4d,84,Ac8s8d4hJc
lexstraus,1002875532,1992,45,3c7c,37,3h6hKs9cQh
lexstraus,1002875554,2037,230,Ks6d,K6,2hKc7hJh2s
lexstraus,1002875586,2267,240,TcJc,TJ,2cAs9c8hQh
lexstraus,1002875626,2507,240,7d4c,74,Ah2d3d7c2c
lexstraus,1002875666,2747,240,KsTs,KT,Ah8c4sQdAs
lexstraus,1002875710,2987,50,JdAc,JA,Jc7d6cTd9d
lexstraus,1002875804,3377,240,8c8d,88,KdAs6cTdAh
lexstraus,1002875836,3617,240,KdKh,KK,7s8s2c7c4h
lexstraus,1002875901,4017,-20,9dQd,9Q,Kc7s3d6s6h
lexstraus,1002875905,3997,40,4h5d,45,6d7c4s8h3c
lexstraus,1002945618,1070,-80,TsTd,TT,5cKhAh5d4h
lexstraus,1003027606,960,-40,8c8d,88,Jd6dQsQh2d
lexstraus,1003118996,925,-10,4d8d,48,3cAcQs6s2s
lexstraus,1003119021,915,50,3d3c,33,3sQhTc7sQs
lexstraus,1003119067,955,30,5dQd,5Q,2d5h2c8c8s
lexstraus,1003119097,985,-30,9c4c,94,7c2dQdQcKh
lexstraus,1003119122,950,15,Kd9c,K9,4c4sTd5cJd
lexstraus,1003119146,965,25,Th3h,T3,5c4dTc4sJh
lexstraus,1003119246,975,75,Ac7d,A7,5hAh4hJsAs
lexstraus,1003119267,1050,100,Ac6c,A6,Ah2s5s9h7h
lexstraus,1003119343,1090,0,6h4c,64,Jh5d5hTc6d
lexstraus,1003119428,1090,30,Jh5h,J5,7d9h5d9c8s
lexstraus,1003119448,1120,20,6sJs,6J,TsKh3d7hJd
lexstraus,1003119511,1140,10,QcKs,QK,3h6hAc3c9d
lexstraus,1003119576,1140,-70,7hQd,7Q,8hThAh2h8s
lexstraus,1003119621,1080,2,7c6h,76,KdTdAc3d3c
lexstraus,1003119637,1082,80,KcAh,KA,Ts2dTdAc7d
lexstraus,1003119682,1157,95,8sJs,8J,5cJc5s2cJd
lexstraus,1003119735,1242,-90,AcTc,AT,6hAhTdJh2c
lexstraus,1003119781,1152,30,KsTd,KT,Qd5sQcTc2d
lexstraus,1003119826,1167,30,6d4d,64,QhTdTs7dKd
lexstraus,1003119867,1192,10,TsJc,TJ,2dJhQd4d3h
lexstraus,1003119892,1197,40,Ah5c,A5,3s8dTsQs5d
lexstraus,1003119926,1237,30,TsTh,TT,3dAd2cJcJs
lexstraus,1003119988,1307,20,9dTd,9T,Ac5h3cTh5s
lexstraus,1003120137,1377,-40,5hJs,5J,Ah2dTs8hKd
lexstraus,1003120209,1347,10,7sJc,7J,Tc5s9c5c6s
lexstraus,1003120320,1362,-10,KsJd,KJ,7s9dAc5cQs
lexstraus,1003120340,1352,30,3h8s,38,7s7h7d8d3c
lexstraus,1003120453,1397,30,7s2d,72,3c2cTh3s7h
lexstraus,1003120469,1427,50,Th8h,T8,6h8c2c7c9s
lexstraus,1003120490,1477,80,KcQs,KQ,Qd8s5s2c8c
lexstraus,1003120527,1557,-20,3h5h,35,5d7sAdTd6c
lexstraus,1003120552,1537,10,Qd7d,Q7,Qc4c3cAc2h
lexstraus,1003120588,1567,-10,9cJs,9J,7cAs6hTh6c
lexstraus,1003120636,1552,-30,Ks3s,K3,8h8s3c4d5h
lexstraus,1003120674,1522,-30,Jc8c,J8,Th4cQc5sJh
lexstraus,1003120696,1492,40,Qh7c,Q7,JsJhQs2c6c
lexstraus,1003120749,1532,40,5d8s,58,6sQsJs5s8h
lexstraus,1003120776,1572,20,6cTs,6T,Qh6h5h9dQd
lexstraus,1003120809,1592,10,7cQc,7Q,JsTs9d9cAd
lexstraus,1003120869,1582,5,8sAh,8A,2c7dQhAcAs
lexstraus,1003120966,1537,-40,5s2s,52,6dQh7c3dAh
lexstraus,1003121046,1497,-70,As9h,A9,Qd6c3h3d8h
lexstraus,1003203064,1337,-50,3c6s,36,Kd6dQhKh8h
lexstraus,1003203117,1262,-20,6s8s,68,9c2d4c4dJd
lexstraus,1003203134,1242,-30,JcKs,JK,6d4h3s5d8d
lexstraus,1003203214,1212,80,JdTd,JT,Kd8dTc2hKc
lexstraus,1003203296,1282,140,AcJd,AJ,Jc6dAd2cTs
lexstraus,1003203361,1372,-80,3dAc,3A,3h7s5c6cAh
lexstraus,1003203425,1252,220,QsKs,QK,6h6cKdKcJd
lexstraus,1003203502,1442,10,8d6s,86,QsAs4s7hJs
lexstraus,1003203612,1437,-70,5c3d,53,9d4h6dTh3s
lexstraus,1003203655,1347,-20,7d8d,78,Kh6h4sJcJd
lexstraus,1003203712,1317,-70,As9c,A9,8dAcJs7hQh
lexstraus,1003203826,1147,-40,Jc7s,J7,Js6hAdTcKc
lexstraus,1003203977,1077,65,8d2s,82,Jh3h2dKd6h
lexstraus,1003204045,1137,180,QhAh,QA,9cTcKd3dQs
lexstraus,1003204136,1342,-50,4cAs,4A,2cKdTs4s6h
lexstraus,1003204834,1202,-80,JhAs,JA,3d9c8cJs7d
lexstraus,1003205137,1112,75,KdQc,KQ,Qs4c3dKs9c
lexstraus,1003205372,1152,-30,Jh4h,J4,4s8s3s7sQs
lexstraus,1003205722,952,-60,2s6s,26,8s9h5h4d9d
lexstraus,1003205793,892,20,Kd8d,K8,8c7sAdTc5h
lexstraus,1003425451,3092,-60,5h2h,52,4s3h8sKh2c
lexstraus,1003425573,3002,140,7h7c,77,8c4d7sJh2d
lexstraus,1003427490,990,-50,9sAd,9A,4hQcAsQhTs
lexstraus,1003427760,830,140,TcTd,TT,Jd7s2c3c3d
lexstraus,1003551944,970,70,9sQs,9Q,9cKd6d4h6s
lexstraus,1003551998,1040,-50,2s5s,25,KdTdAs6s2d
lexstraus,1003552112,965,-50,9cKc,9K,8cQh7s6d3h
lexstraus,1003552209,830,90,QdKd,QK,9h3sAcQcKs
lexstraus,1003552343,915,-60,5c5s,55,6h4hJcJdTc
lexstraus,1003552379,850,-80,7h9d,79,4dQs4cKcJc
lexstraus,1003552404,775,-220,TdKs,TK,8hTs7s2c6c
lexstraus,1003552438,570,-50,8s6s,86,3sAsQc2dTd
lexstraus,1003552595,570,50,9h4c,94,Kh3s7h3c9d
lexstraus,1003552677,600,-70,6sQs,6Q,5cKcKsTh6c
lexstraus,1003552723,535,10,4cAc,4A,TdKd3hKh6s
lexstraus,1003552749,545,5,Jc9h,J9,2sJs8dTc7d
lexstraus,1003552942,475,85,7h7s,77,9c2hQdQhQc
lexstraus,1003562278,480,-80,7c6h,76,5h6d8d9sQh
lexstraus,1003562396,400,-20,Th5d,T5,JhAc3dKdAs
lexstraus,1003562495,380,145,5h4s,54,7s6d2s3hAh
lexstraus,1003660234,590,240,Ad7h,A7,4hQh8s4cKh
lexstraus,1003660309,1010,240,Ad3h,A3,2hAc5c3s8s
lexstraus,1003660382,1430,240,4s9h,49,9dJh4d6cTd
lexstraus,1003660414,1670,240,5h8c,58,6c2dQs2sQd
lexstraus,1003660452,1910,240,TdAh,TA,AsAd4hJd5d
lexstraus,1003660602,2780,-27,4d5h,45,AsJh2h6hJs
lexstraus,1003815766,2742,20,Ad9d,A9,4hJcThKs9c
lexstraus,1003815882,2702,17,Ah6d,A6,Tc2d5c2c5h
lexstraus,1003816038,2739,230,KsJs,KJ,KhAcTd8sKd
lexstraus,1003816205,2939,130,3d8d,38,6dQsKh5h8s
lexstraus,1004490170,895,80,Qd4d,Q4,4sAh4h9d7h
lexstraus,1004490289,965,-60,5d8c,58,QcJdTc9dTd
lexstraus,1004490338,905,60,6h7h,67,4dTh2d5hJh
lexstraus,1004490383,965,-40,Td8s,T8,TcJh5s3cAs
lexstraus,1004490611,930,130,Js2s,J2,3c7cJd6h2c
schooner,1001967217,642,-40,Td6d,T6,9cThQs6sJc
schooner,1002055450,557,-30,6s2s,62,5h6cQsTsJh
schooner,1002055644,477,15,Kh4s,K4,7h3s5c5h5d
schooner,1002207867,457,65,3cJd,3J,3s4c2hJcQc
schooner,1002208256,467,60,6hQh,6Q,Ts8h4hTd3h
schooner,1002208285,527,-10,4hKh,4K,Ah6hAd8c5c
schooner,1002208314,517,120,TcAh,TA,2d6sTd9sTs
schooner,1002208452,657,-80,4s4d,44,9c8cKs4hQh
schooner,1002208622,547,125,TdAd,TA,JhKhAhKdQs
schooner,1002208919,577,90,QhAd,QA,3s4c8dQc2s
schooner,1002215844,627,-10,4sKd,4K,Td2cQh9c3h
schooner,1002215875,617,-70,TdKh,TK,Jc6dAdTs9d
schooner,1002215929,547,-90,2h2c,22,Qc6cJhJc7c
schooner,1002216102,417,50,6sAs,6A,9sKc8h6d9c
schooner,1002216199,507,-10,2dJs,2J,QdKs6dKd4c
schooner,1002335175,477,140,JsKh,JK,5sQh3sTsAs
schooner,1002335379,487,10,AdKd,AK,4sQd6hQsTd
schooner,1002335398,497,100,5d5s,55,Ts9h8hQs5h
schooner,1002335476,567,-60,Tc6d,T6,7sAcTd5sQs
schooner,1002335512,507,20,9cQc,9Q,ThAhAd4cTc
schooner,1002335563,517,-80,8cQh,8Q,Th6cQs6d5c
schooner,1002335581,437,45,Ad4h,A4,QsAh6s8c7h
schooner,1002335692,442,-60,2hTc,2T,9hQd5dThQs
schooner,1002335805,447,-50,JsJd,JJ,7c3sQcKd8d
schooner,1002335982,307,-100,4sQh,4Q,9d9h4dAdQs
schooner,1002336011,207,100,4sQh,4Q,Ks3cQd4d5c
schooner,1002336034,307,10,Jc8h,J8,Ks6sAcTdKd
schooner,1002336054,317,55,3cTs,3T,AcTcQs5d4c
schooner,1002336115,342,-50,8s5s,85,3s2s3h7h9c
schooner,1002336184,302,-30,Ah7s,A7,8hTh5d2h6c
schooner,1002336203,272,-10,Jc4s,J4,6sThAs6hKh
schooner,1002336227,262,-120,4dQd,4Q,4s5h5d5s6d
schooner,1002336357,142,100,KsKd,KK,JcTcAs3d7d
schooner,1002336631,102,80,8hTs,8T,Tc7cKs6dJd
schooner,1002336714,192,-80,KdAc,KA,Ad5h8d6d7h
schooner,1002336968,52,-52,JdTc,JT,KhTd3h8h3d
schooner,1002574310,990,-70,Js9c,J9,Jc7d2h8s2d
schooner,1002658310,945,40,Ts4s,T4,2s5d4c2d8c
schooner,1002658347,985,-50,8dQc,8Q,8s7dAcQsKs
schooner,1002658378,935,-60,6d7d,67,4d8s5d4hJc
schooner,1002761479,835,60,9d3d,93,QhJh9cQc8s
schooner,1002761557,875,-60,7h3c,73,7cKsKh2sTc
schooner,1002761585,815,60,3sAc,3A,6s3dJc3cKh
schooner,1002761626,875,-10,5dTc,5T,Kh8c3dJs4c
schooner,1002761660,865,-80,6h6s,66,Qh9cJs9d2s
schooner,1002761732,795,-10,7c5c,75,AhAsQh4s8s
schooner,1002761749,785,-20,2dJh,2J,TsJc8d6cQd
schooner,1002761822,735,115,5cJs,5J,5h9h7sJd5s
schooner,1002761964,760,-60,KcTs,KT,4d6hKhAd7s
schooner,1002761999,700,0,Tc3c,T3,4s4d8d4c8s
schooner,1002762033,700,45,JdKd,JK,4hJs4c7s2d
